,objectid,afstem_navn1,afstem_navn2,kommunekod,kommunenavn,opst_kreds,postnr,time_stamp,votes,left_votes,right_votes,independent_votes,blank_votes,invalid_votes,left_share,right_share,independent_share,institutionsnummer,skole_navn,institutionstype2,institutionstype3,karakter,karakter_soc_ref,salgspris,disindk,kriminelitet,lavindk,skilsmisser,andel_indv
0,1285591,"Alt-i-et-Huset, Aktivitetstorvet",Klinkby,665,Lemvig Kommune,Struerkredsen,7620,10:44 06-06-2019,1416.0,537.0,879.0,0.0,9,3,0.3792372881355932,0.6207627118644068,0.0,665002,Christinelystskolen,Grundskoler,Folkeskoler,7.2,6.8,6057.5,217221,3.0,14.8,10.6,3.653696400311488
1,1285619,Ramme Hallen,Ramme,665,Lemvig Kommune,Struerkredsen,7620,10:48 06-06-2019,1276.0,533.0,743.0,0.0,8,3,0.4177115987460815,0.5822884012539185,0.0,665002,Christinelystskolen,Grundskoler,Folkeskoler,7.2,6.8,6057.5,217221,3.0,14.8,10.6,3.653696400311488
2,1285631,Lemvig Idræts- og Kulturcenter,Lemvig,665,Lemvig Kommune,Struerkredsen,7620,11:39 06-06-2019,4412.0,1822.0,2590.0,0.0,29,27,0.4129646418857661,0.5870353581142339,0.0,665002,Christinelystskolen,Grundskoler,Folkeskoler,7.2,6.8,6057.5,217221,3.0,14.8,10.6,3.653696400311488
3,1285601,Harboøre Centeret,Harboøre,665,Lemvig Kommune,Struerkredsen,7673,10:19 06-06-2019,1162.0,398.0,764.0,0.0,4,2,0.342512908777969,0.657487091222031,0.0,673001,Harboøre Skole og Børnecenter,Grundskoler,Folkeskoler,7.0,6.8,7482.0,217221,3.0,14.8,10.6,3.653696400311488
4,1285615,"Bøvling Friskole, Gymnastiksalen",Bøvling,665,Lemvig Kommune,Struerkredsen,7650,09:51 06-06-2019,826.0,254.0,572.0,0.0,9,2,0.3075060532687651,0.6924939467312349,0.0,665015,Bøvling Fri- og Idrætsefterskole,Grundskoler,Friskoler og private grundskoler,6.2,6.4,5225.0,217221,3.0,14.8,10.6,3.653696400311488
5,1285617,"Tangsø Centret, Mødelokalet",Flynder,665,Lemvig Kommune,Struerkredsen,7650,10:31 06-06-2019,898.0,228.0,670.0,0.0,6,2,0.25389755011135856,0.7461024498886414,0.0,665015,Bøvling Fri- og Idrætsefterskole,Grundskoler,Friskoler og private grundskoler,6.2,6.4,5225.0,217221,3.0,14.8,10.6,3.653696400311488
6,1285621,Thyborøn Fritidscenter,Thyborøn,665,Lemvig Kommune,Struerkredsen,7680,11:01 06-06-2019,1218.0,351.0,867.0,0.0,8,3,0.2881773399014778,0.7118226600985221,0.0,673002,Thyborøn Skole,Grundskoler,Folkeskoler,6.6,6.7,4988.333333333333,217221,3.0,14.8,10.6,3.653696400311488
7,1462446,"Nørre Nissum Skole, Blok A",Nørre Nissum,665,Lemvig Kommune,Struerkredsen,7620,11:42 06-06-2019,1610.0,671.0,939.0,0.0,11,5,0.41677018633540375,0.5832298136645963,0.0,665012,Nørre Nissum Skole- og Børneunivers,Grundskoler,Folkeskoler,6.8,6.8,6057.5,217221,3.0,14.8,10.6,3.653696400311488
8,1295999,Vestre Skole - Multisalen,Middelfart V,410,Middelfart Kommune,Middelfartkredsen,5500,10:07 06-06-2019,4450.0,2446.0,2004.0,0.0,39,20,0.5496629213483146,0.4503370786516854,0.0,445010,Fænøsund Friskole,Grundskoler,Friskoler og private grundskoler,6.0,6.4,13502.25,235139,4.8,13.6,12.3,4.470781127958842
9,1296001,Hyllehøjskolen - Hallen,Hyllehøj,410,Middelfart Kommune,Middelfartkredsen,5500,11:57 06-06-2019,1886.0,925.0,961.0,0.0,21,4,0.49045599151643693,0.5095440084835631,0.0,445002,Hyllehøjskolen,Grundskoler,Folkeskoler,6.4,6.6,13502.25,235139,4.8,13.6,12.3,4.470781127958842
10,1296003,Lillebæltshallen - Hal B,Middelfart Ø,410,Middelfart Kommune,Middelfartkredsen,5500,10:12 06-06-2019,4596.0,2511.0,2085.0,0.0,40,6,0.5463446475195822,0.4536553524804178,0.0,445008,Lillebæltskolen,Grundskoler,Folkeskoler,8.1,7.8,13502.25,235139,4.8,13.6,12.3,4.470781127958842
11,1296005,Fjelsted-Harndrup Skole - Aulaen,Fjelsted/Harndrup,410,Middelfart Kommune,Middelfartkredsen,5464,11:00 06-06-2019,1005.0,453.0,552.0,0.0,11,2,0.45074626865671646,0.5492537313432836,0.0,429001,Anna Trolles Skole,Grundskoler,Folkeskoler,6.7,6.8,6018.0,235139,4.8,13.6,12.3,4.470781127958842
12,1296007,Aulby gl. Skole - Mødelokale 1,Aulby,410,Middelfart Kommune,Middelfartkredsen,5500,10:45 06-06-2019,1033.0,450.0,583.0,0.0,11,4,0.4356243949661181,0.5643756050338818,0.0,445003,Strib Skole,Grundskoler,Folkeskoler,7.9,7.8,13502.25,235139,4.8,13.6,12.3,4.470781127958842
13,1296021,Strib Skole - Hallen,Strib,410,Middelfart Kommune,Middelfartkredsen,5500,10:31 06-06-2019,3109.0,1378.0,1731.0,0.0,20,13,0.4432293341910582,0.5567706658089417,0.0,445003,Strib Skole,Grundskoler,Folkeskoler,7.9,7.8,13502.25,235139,4.8,13.6,12.3,4.470781127958842
14,1296015,Ejby Skole Samlingssalen,Ejby,410,Middelfart Kommune,Middelfartkredsen,5592,11:06 06-06-2019,1831.0,833.0,998.0,0.0,10,3,0.4549426542872747,0.5450573457127252,0.0,429002,Ejby Skole,Grundskoler,Folkeskoler,5.8,6.5,7248.75,235139,4.8,13.6,12.3,4.470781127958842
15,1296027,Gelsted Skole - Festsalen,Gelsted,410,Middelfart Kommune,Middelfartkredsen,5592,11:51 06-06-2019,1699.0,799.0,900.0,0.0,17,10,0.47027663331371394,0.5297233666862861,0.0,429002,Ejby Skole,Grundskoler,Folkeskoler,5.8,6.5,7248.75,235139,4.8,13.6,12.3,4.470781127958842
16,1296019,Vestfynshallerne,Nørre Aaby,410,Middelfart Kommune,Middelfartkredsen,5580,11:43 06-06-2019,2307.0,1205.0,1102.0,0.0,36,5,0.5223233636757694,0.47767663632423063,0.0,451003,Nørre Aaby Realskole,Grundskoler,Friskoler og private grundskoler,8.0,7.7,9379.25,235139,4.8,13.6,12.3,4.470781127958842
17,1296023,Båring Skole - Multisalen,Baaring,410,Middelfart Kommune,Middelfartkredsen,5580,10:36 06-06-2019,1295.0,559.0,736.0,0.0,15,0,0.43166023166023165,0.5683397683397683,0.0,451003,Nørre Aaby Realskole,Grundskoler,Friskoler og private grundskoler,8.0,7.7,9379.25,235139,4.8,13.6,12.3,4.470781127958842
18,1296025,Brenderup Forsamlingshus,Brenderup,410,Middelfart Kommune,Middelfartkredsen,5464,11:18 06-06-2019,1649.0,778.0,871.0,0.0,17,7,0.47180109157064887,0.5281989084293511,0.0,429006,Brenderup og Omegns Realskole,Grundskoler,Friskoler og private grundskoler,8.4,7.7,6018.0,235139,4.8,13.6,12.3,4.470781127958842
19,1299041,Aktivitetscenter Vestervig-Agger,Vestervig,787,Thisted Kommune,Thistedkredsen,7680,11:50 06-06-2019,1111.0,451.0,660.0,0.0,7,1,0.40594059405940597,0.594059405940594,0.0,673002,Thyborøn Skole,Grundskoler,Folkeskoler,6.6,6.7,4988.333333333333,213065,3.6,20.4,11.2,4.3888802787392445
20,1298989,Hannæsskolen - Østerild,"Østerild, Hunstrup",787,Thisted Kommune,Thistedkredsen,7741,12:51 06-06-2019,660.0,291.0,369.0,0.0,0,1,0.4409090909090909,0.5590909090909091,0.0,787016,Hannæs-Østerild Skole,Grundskoler,Folkeskoler,6.7,6.7,6083.0,213065,3.6,20.4,11.2,4.3888802787392445
21,1299065,Bjerget Efterskole,Lild,787,Thisted Kommune,Thistedkredsen,7741,09:22 06-06-2019,197.0,112.0,85.0,0.0,0,0,0.5685279187817259,0.43147208121827413,0.0,787016,Hannæs-Østerild Skole,Grundskoler,Folkeskoler,6.7,6.7,6083.0,213065,3.6,20.4,11.2,4.3888802787392445
22,1299083,Hannæsskolen - Vesløs,"Øsløs, Vesløs Og Arup",787,Thisted Kommune,Thistedkredsen,7741,13:12 06-06-2019,713.0,353.0,360.0,0.0,3,1,0.4950911640953717,0.5049088359046283,0.0,787016,Hannæs-Østerild Skole,Grundskoler,Folkeskoler,6.7,6.7,6083.0,213065,3.6,20.4,11.2,4.3888802787392445
23,1298991,Hannæsskolen - Frøstrup,Frøstrup,787,Thisted Kommune,Thistedkredsen,7741,11:04 06-06-2019,715.0,414.0,301.0,0.0,4,2,0.579020979020979,0.42097902097902096,0.0,787016,Hannæs-Østerild Skole,Grundskoler,Folkeskoler,6.7,6.7,6083.0,213065,3.6,20.4,11.2,4.3888802787392445
24,1298999,Sjørring Skole,Sjørring-Thorsted,787,Thisted Kommune,Thistedkredsen,7700,11:38 06-06-2019,907.0,439.0,468.0,0.0,5,1,0.48401323042998895,0.515986769570011,0.0,787006,Sjørring Skole,Grundskoler,Folkeskoler,6.9,6.8,8390.0,213065,3.6,20.4,11.2,4.3888802787392445
25,1299013,Vang Missionshus,Vang-Tvorup,787,Thisted Kommune,Thistedkredsen,7700,12:38 06-06-2019,256.0,119.0,137.0,0.0,3,0,0.46484375,0.53515625,0.0,787006,Sjørring Skole,Grundskoler,Folkeskoler,6.9,6.8,8390.0,213065,3.6,20.4,11.2,4.3888802787392445
26,1299029,STU Center Thisted,Skjoldborg-Kallerup,787,Thisted Kommune,Thistedkredsen,7700,10:33 06-06-2019,398.0,137.0,261.0,0.0,2,2,0.3442211055276382,0.6557788944723618,0.0,787006,Sjørring Skole,Grundskoler,Folkeskoler,6.9,6.8,8390.0,213065,3.6,20.4,11.2,4.3888802787392445
27,1299001,Bedsted Hallen,Bedsted,787,Thisted Kommune,Thistedkredsen,7760,11:15 06-06-2019,1264.0,542.0,722.0,0.0,7,2,0.4287974683544304,0.5712025316455697,0.0,785006,Hurup Skole,Grundskoler,Folkeskoler,6.8,6.8,4957.5,213065,3.6,20.4,11.2,4.3888802787392445
28,1298993,Hurup Hallerne,Hurup,787,Thisted Kommune,Thistedkredsen,7760,12:34 06-06-2019,2126.0,972.0,1154.0,0.0,9,4,0.45719661335841955,0.5428033866415805,0.0,785006,Hurup Skole,Grundskoler,Folkeskoler,6.8,6.8,4957.5,213065,3.6,20.4,11.2,4.3888802787392445
29,1299057,Boddum-Ydby Skytte & Fritidscenter,Ydby,787,Thisted Kommune,Thistedkredsen,7760,12:57 06-06-2019,776.0,329.0,447.0,0.0,3,1,0.42396907216494845,0.5760309278350515,0.0,785006,Hurup Skole,Grundskoler,Folkeskoler,6.8,6.8,4957.5,213065,3.6,20.4,11.2,4.3888802787392445
30,1299061,Thy Privatskole-via hovedindgangen,Hillerslev-Kåstrup,787,Thisted Kommune,Thistedkredsen,7700,10:27 06-06-2019,603.0,227.0,376.0,0.0,4,2,0.37645107794361526,0.6235489220563848,0.0,787019,Østre Skole,Grundskoler,Folkeskoler,6.6,6.8,8390.0,213065,3.6,20.4,11.2,4.3888802787392445
31,1299011,Sennels Skole,Sennels,787,Thisted Kommune,Thistedkredsen,7700,12:38 06-06-2019,830.0,370.0,460.0,0.0,3,0,0.4457831325301205,0.5542168674698795,0.0,787019,Østre Skole,Grundskoler,Folkeskoler,6.6,6.8,8390.0,213065,3.6,20.4,11.2,4.3888802787392445
32,1299031,Munkehallen,Thisted By,787,Thisted Kommune,Thistedkredsen,7700,11:28 06-06-2019,5783.0,3129.0000000000005,2654.0,0.0,36,19,0.5410686494898843,0.4589313505101159,0.0,787019,Østre Skole,Grundskoler,Folkeskoler,6.6,6.8,8390.0,213065,3.6,20.4,11.2,4.3888802787392445
33,1299063,Koldby Skole,Koldby,787,Thisted Kommune,Thistedkredsen,7752,10:11 06-06-2019,1096.0,488.0,608.0,0.0,6,1,0.4452554744525548,0.5547445255474454,0.0,787008,Snedsted Skole,Grundskoler,Folkeskoler,6.2,6.3,4359.5,213065,3.6,20.4,11.2,4.3888802787392445
34,1299069,Skolen,Vorupør,787,Thisted Kommune,Thistedkredsen,7752,10:21 06-06-2019,451.0,206.0,245.0,0.0,2,0,0.4567627494456763,0.5432372505543237,0.0,787008,Snedsted Skole,Grundskoler,Folkeskoler,6.2,6.3,4359.5,213065,3.6,20.4,11.2,4.3888802787392445
35,1299017,Snedsted Hallen,Snedsted-Nørhå,787,Thisted Kommune,Thistedkredsen,7752,12:50 06-06-2019,1258.0,573.0,685.0,0.0,8,1,0.45548489666136727,0.5445151033386327,0.0,787008,Snedsted Skole,Grundskoler,Folkeskoler,6.2,6.3,4359.5,213065,3.6,20.4,11.2,4.3888802787392445
36,1299015,Sprogcenter Thisted,Hundborg-Jannerup,787,Thisted Kommune,Thistedkredsen,7752,10:52 06-06-2019,560.0,264.0,296.0,0.0,4,2,0.4714285714285714,0.5285714285714286,0.0,787008,Snedsted Skole,Grundskoler,Folkeskoler,6.2,6.3,4359.5,213065,3.6,20.4,11.2,4.3888802787392445
37,1299025,Den Gamle Dyrehave,Harring-Stagstrup,787,Thisted Kommune,Thistedkredsen,7752,10:38 06-06-2019,752.0,352.0,400.0,0.0,4,1,0.46808510638297873,0.5319148936170213,0.0,787008,Snedsted Skole,Grundskoler,Folkeskoler,6.2,6.3,4359.5,213065,3.6,20.4,11.2,4.3888802787392445
38,1299035,Sønderhå-Hørsted Friskole,Sønderhå-Hørsted,787,Thisted Kommune,Thistedkredsen,7752,10:56 06-06-2019,251.0,104.0,147.0,0.0,3,0,0.41434262948207173,0.5856573705179283,0.0,787008,Snedsted Skole,Grundskoler,Folkeskoler,6.2,6.3,4359.5,213065,3.6,20.4,11.2,4.3888802787392445
39,1299067,Vandet Sognegård,"Skinnerup, V Og Ø Vandet",787,Thisted Kommune,Thistedkredsen,7700,09:33 06-06-2019,410.0,147.0,263.0,0.0,3,1,0.35853658536585364,0.6414634146341464,0.0,787013,Tingstrup Skole,Grundskoler,Folkeskoler,7.2,6.9,8390.0,213065,3.6,20.4,11.2,4.3888802787392445
40,1299027,Nors Skole,Nors-Tved,787,Thisted Kommune,Thistedkredsen,7700,11:14 06-06-2019,1007.0,384.0,623.0,0.0,4,2,0.38133068520357494,0.618669314796425,0.0,787013,Tingstrup Skole,Grundskoler,Folkeskoler,7.2,6.9,8390.0,213065,3.6,20.4,11.2,4.3888802787392445
41,1299033,Tingstrup Skole,Thisted Landsogn,787,Thisted Kommune,Thistedkredsen,7700,10:38 06-06-2019,2731.0,1379.0,1352.0,0.0,21,2,0.5049432442328816,0.49505675576711816,0.0,787013,Tingstrup Skole,Grundskoler,Folkeskoler,7.2,6.9,8390.0,213065,3.6,20.4,11.2,4.3888802787392445
42,1298997,Ræhr Beboerhus,Ræhr/Vigsø,787,Thisted Kommune,Thistedkredsen,7730,10:27 06-06-2019,532.0,206.0,326.0,0.0,3,0,0.38721804511278196,0.6127819548872181,0.0,765001,Hanstholm Skole,Grundskoler,Folkeskoler,6.1,6.0,4975.0,213065,3.6,20.4,11.2,4.3888802787392445
43,1299003,Klitmøller Friskole,Klitmøller,787,Thisted Kommune,Thistedkredsen,7730,10:16 06-06-2019,661.0,405.0,256.0,0.0,2,2,0.6127080181543116,0.38729198184568836,0.0,765001,Hanstholm Skole,Grundskoler,Folkeskoler,6.1,6.0,4975.0,213065,3.6,20.4,11.2,4.3888802787392445
44,1299023,Hanstholm Hallerne,Hanstholm,787,Thisted Kommune,Thistedkredsen,7730,12:44 06-06-2019,1146.0,432.0,714.0,0.0,7,9,0.3769633507853403,0.6230366492146597,0.0,765001,Hanstholm Skole,Grundskoler,Folkeskoler,6.1,6.0,4975.0,213065,3.6,20.4,11.2,4.3888802787392445
45,1275723,Suldrup Kro,Suldrup,840,Rebild Kommune,Himmerlandkredsen,9541,01:03 06-06-2019,1720.0,733.0,987.0,0.0,8,3,0.42616279069767443,0.5738372093023256,0.0,845004,Suldrup Skole,Grundskoler,Folkeskoler,6.5,6.7,7235.75,238925,2.2,11.7,12.7,3.6376664278215665
46,1278240,Hjeds Kultur og Forsamlingshus,Veggerby,840,Rebild Kommune,Himmerlandkredsen,9541,00:27 06-06-2019,417.0,174.0,243.0,0.0,5,0,0.4172661870503597,0.5827338129496403,0.0,845004,Suldrup Skole,Grundskoler,Folkeskoler,6.5,6.7,7235.75,238925,2.2,11.7,12.7,3.6376664278215665
47,1276462,Selskabslokalerne Haverslev Hallen,Haverslev,840,Rebild Kommune,Himmerlandkredsen,9610,01:07 06-06-2019,787.0,337.0,450.0,0.0,12,0,0.42820838627700125,0.5717916137229987,0.0,833004,Sortebakkeskolen,Grundskoler,Folkeskoler,7.3,6.7,5647.5,238925,2.2,11.7,12.7,3.6376664278215665
48,1287125,Kig Ind,Nørager,840,Rebild Kommune,Himmerlandkredsen,9610,01:05 06-06-2019,1730.0,662.0,1068.0,0.0,17,1,0.38265895953757223,0.6173410404624278,0.0,833004,Sortebakkeskolen,Grundskoler,Folkeskoler,7.3,6.7,5647.5,238925,2.2,11.7,12.7,3.6376664278215665
49,1276160,Forsamlingshuset,Øster Hornum,840,Rebild Kommune,Himmerlandkredsen,9230,00:21 06-06-2019,1234.0,548.0,686.0,0.0,7,5,0.44408427876823336,0.5559157212317666,0.0,851076,Lyngbjerggårdskolen,Grundskoler,Friskoler og private grundskoler,7.5,7.4,12865.5,238925,2.2,11.7,12.7,3.6376664278215665
50,1277778,Bælum Skole,Bælum,840,Rebild Kommune,Himmerlandkredsen,9293,01:12 06-06-2019,994.0,543.0,451.0,0.0,3,6,0.5462776659959758,0.4537223340040241,0.0,837005,Kongerslev Skole,Grundskoler,Folkeskoler,6.8,6.6,14242.0,238925,2.2,11.7,12.7,3.6376664278215665
51,1277447,Blenstrup Hallen,Blenstrup,840,Rebild Kommune,Himmerlandkredsen,9293,00:24 06-06-2019,951.0,516.0,435.0,0.0,4,3,0.5425867507886435,0.45741324921135645,0.0,837005,Kongerslev Skole,Grundskoler,Folkeskoler,6.8,6.6,14242.0,238925,2.2,11.7,12.7,3.6376664278215665
52,1275977,Forsamlingshuset,Ravnkilde,840,Rebild Kommune,Himmerlandkredsen,9500,01:11 06-06-2019,567.0,226.0,341.0,0.0,9,2,0.3985890652557319,0.6014109347442681,0.0,801007,Solhverv Privatskole,Grundskoler,Friskoler og private grundskoler,8.1,7.4,8382.75,238925,2.2,11.7,12.7,3.6376664278215665
53,1275852,Terndrup Idrætscenter,Terndrup,840,Rebild Kommune,Himmerlandkredsen,9520,00:00 06-06-2019,1441.0,769.0,672.0,0.0,16,7,0.5336571825121444,0.4663428174878557,0.0,843004,Skørping Skole,Grundskoler,Folkeskoler,7.7,7.7,10273.5,238925,2.2,11.7,12.7,3.6376664278215665
54,1275703,Skørping Idrætscenter,Skørping,840,Rebild Kommune,Himmerlandkredsen,9520,23:52 05-06-2019,2831.0,1783.0,1048.0,0.0,16,2,0.6298127870010596,0.37018721299894025,0.0,843004,Skørping Skole,Grundskoler,Folkeskoler,7.7,7.7,10273.5,238925,2.2,11.7,12.7,3.6376664278215665
55,1276823,Støvring Hallen,Støvring,840,Rebild Kommune,Himmerlandkredsen,9530,01:11 06-06-2019,5947.0,2687.0,3260.0,0.0,36,8,0.45182444930216914,0.5481755506978309,0.0,845011,Karensmindeskolen,Grundskoler,Folkeskoler,8.0,7.7,13656.25,238925,2.2,11.7,12.7,3.6376664278215665
56,1292349,"Teatersalen, Kulturhuset",Paltholm,190,Furesø Kommune,Egedalkredsen,3520,13:34 06-06-2019,2795.0,1801.0,993.0,1.0,33,9,0.6443649373881932,0.3552772808586762,0.00035778175313059033,207007,Marie Kruses Skole,Grundskoler,Friskoler og private grundskoler,9.0,8.4,25645.25,308833,3.1,15.7,12.4,10.557450404606003
57,1292357,Farum Arena,Stavnsholt,190,Furesø Kommune,Egedalkredsen,3520,13:48 06-06-2019,3784.0,1915.0,1868.0,1.0,21,6,0.50607822410148,0.49365750528541225,0.0002642706131078224,207007,Marie Kruses Skole,Grundskoler,Friskoler og private grundskoler,9.0,8.4,25645.25,308833,3.1,15.7,12.4,10.557450404606003
58,1292351,Solvangskolens Hal,Solvang,190,Furesø Kommune,Egedalkredsen,3520,13:45 06-06-2019,5415.0,2786.0,2623.0,6.0,26,13,0.5144967682363805,0.48439519852262236,0.00110803324099723,207002,Solvangskolen,Grundskoler,Folkeskoler,7.6,7.9,25645.25,308833,3.1,15.7,12.4,10.557450404606003
59,1292353,Søndersøhallen,Søndersø,190,Furesø Kommune,Egedalkredsen,3500,12:58 06-06-2019,3260.0,1655.0,1600.0,5.0,11,6,0.5076687116564417,0.49079754601226994,0.0015337423312883436,189003,Søndersøskolen,Grundskoler,Folkeskoler,8.5,8.1,29799.5,308833,3.1,15.7,12.4,10.557450404606003
60,1292355,Hareskovhallen,Hareskov,190,Furesø Kommune,Egedalkredsen,3500,13:52 06-06-2019,2430.0,1328.0,1102.0,0.0,9,2,0.5465020576131687,0.4534979423868313,0.0,189001,Hareskov Skole,Grundskoler,Folkeskoler,8.3,8.2,29799.5,308833,3.1,15.7,12.4,10.557450404606003
61,1292359,Værløsehallen,Værløse,190,Furesø Kommune,Egedalkredsen,3500,13:56 06-06-2019,6162.0,3302.0,2855.0,5.0,36,11,0.5358649789029535,0.4633235962349886,0.0008114248620577733,189002,Lille Værløse Skole,Grundskoler,Folkeskoler,7.5,7.5,29799.5,308833,3.1,15.7,12.4,10.557450404606003
62,1292361,Jonstrup Gl. Seminarium,Jonstrup,190,Furesø Kommune,Egedalkredsen,2750,11:47 06-06-2019,949.0,589.0,359.0,1.0,4,5,0.6206533192834562,0.37829293993677554,0.001053740779768177,151018,Ballerup Ny Skole,Grundskoler,Friskoler og private grundskoler,7.6,7.7,24105.5,308833,3.1,15.7,12.4,10.557450404606003
63,1461986,Kirkehuset,Hundslund,727,Odder Kommune,Skanderborgkredsen,8300,11:30 06-06-2019,823.0,414.0,408.0,1.0,8,2,0.503037667071689,0.4957472660996355,0.001215066828675577,727011,Rathlouskolen,Grundskoler,Friskoler og private grundskoler,8.2,7.9,13242.5,238007,3.4,13.6,10.5,4.91165611814346
64,1277005,Torrild Forsamlingshus,Torrild,727,Odder Kommune,Skanderborgkredsen,8300,10:24 06-06-2019,309.0,139.0,170.0,0.0,5,0,0.44983818770226536,0.5501618122977346,0.0,727011,Rathlouskolen,Grundskoler,Friskoler og private grundskoler,8.2,7.9,13242.5,238007,3.4,13.6,10.5,4.91165611814346
65,1278406,Spektrum Odder,Odder,727,Odder Kommune,Skanderborgkredsen,8300,12:34 06-06-2019,8255.0,4379.0,3864.0,12.0,62,16,0.5304663840096911,0.4680799515445185,0.00145366444579043,727011,Rathlouskolen,Grundskoler,Friskoler og private grundskoler,8.2,7.9,13242.5,238007,3.4,13.6,10.5,4.91165611814346
66,1275557,Saksild Skole og Børnehus,Saksild - Nølev,727,Odder Kommune,Skanderborgkredsen,8300,11:32 06-06-2019,1204.0,618.0,586.0,0.0,6,0,0.5132890365448505,0.4867109634551495,0.0,727004,Parkvejens Skole,Grundskoler,Folkeskoler,7.1,7.1,13242.5,238007,3.4,13.6,10.5,4.91165611814346
67,1278258,Gylling Skole,Gylling,727,Odder Kommune,Skanderborgkredsen,8300,11:24 06-06-2019,698.0,314.0,383.0,1.0,3,0,0.4498567335243553,0.5487106017191977,0.0014326647564469914,280224,Randlevskolen,Grundskoler,Friskoler og private grundskoler,6.7,7.1,13242.5,238007,3.4,13.6,10.5,4.91165611814346
68,1277191,Ørting Sognehus,Ørting-Falling,727,Odder Kommune,Skanderborgkredsen,8300,11:48 06-06-2019,884.0,486.0,397.0,1.0,14,0,0.5497737556561086,0.4490950226244344,0.0011312217194570137,280224,Randlevskolen,Grundskoler,Friskoler og private grundskoler,6.7,7.1,13242.5,238007,3.4,13.6,10.5,4.91165611814346
69,1276188,Hou Skole,"Hou, Gosmer - Halling",727,Odder Kommune,Skanderborgkredsen,8300,12:32 06-06-2019,1413.0,780.0,633.0,0.0,10,0,0.5520169851380042,0.44798301486199577,0.0,280224,Randlevskolen,Grundskoler,Friskoler og private grundskoler,6.7,7.1,13242.5,238007,3.4,13.6,10.5,4.91165611814346
70,1275732,Ølykkecentret,Tunø,727,Odder Kommune,Skanderborgkredsen,8300,09:38 06-06-2019,75.0,31.0,44.0,0.0,0,0,0.41333333333333333,0.5866666666666667,0.0,280224,Randlevskolen,Grundskoler,Friskoler og private grundskoler,6.7,7.1,13242.5,238007,3.4,13.6,10.5,4.91165611814346
71,1277420,Eriksminde Efterskole - Salen,Randlev - Bjerager,727,Odder Kommune,Skanderborgkredsen,8300,12:16 06-06-2019,886.0,477.0,407.0,2.0,4,0,0.5383747178329571,0.45936794582392776,0.002257336343115124,280224,Randlevskolen,Grundskoler,Friskoler og private grundskoler,6.7,7.1,13242.5,238007,3.4,13.6,10.5,4.91165611814346
72,1277486,Alrø Forsamlingshus,Alrø,727,Odder Kommune,Skanderborgkredsen,8700,09:45 06-06-2019,118.0,46.0,72.0,0.0,1,0,0.3898305084745763,0.6101694915254238,0.0,615011,Stensballeskolen,Grundskoler,Folkeskoler,8.2,7.6,12194.75,238007,3.4,13.6,10.5,4.91165611814346
73,1461987,Sejet Borgerforening og Forsamlingshus,Sejet,615,,Horsenskredsen,8700,10:17 06-06-2019,341.0,144.0,197.0,0.0,6,2,0.4222873900293255,0.5777126099706745,0.0,615002,Dagnæsskolen,Grundskoler,Folkeskoler,7.5,7.0,12194.75,230081,6.4,18.9,14.1,7.9969719909159735
74,1461991,Højvanghallen,Højvangen,615,Horsens Kommune,Horsenskredsen,8700,12:54 06-06-2019,2579.0,1157.0,1419.0,3.0,24,4,0.44862349747964336,0.5502132609538581,0.001163241566498643,615002,Dagnæsskolen,Grundskoler,Folkeskoler,7.5,7.0,12194.75,230081,6.4,18.9,14.1,7.9969719909159735
75,1304283,Endelave Kulturhus (Gymnastiksalen),Endelave,615,Horsens Kommune,Horsenskredsen,8305,09:55 06-06-2019,136.0,80.0,56.0,0.0,1,0,0.5882352941176471,0.4117647058823529,0.0,741007,Onsbjerg Lilleskole,Grundskoler,Friskoler og private grundskoler,7.3,7.4,7193.75,230081,6.4,18.9,14.1,7.9969719909159735
76,1461988,Horsens Byskole afd.Lindvigsvej (Festsalen),Sønderbro,615,Horsens Kommune,Horsenskredsen,8700,12:15 06-06-2019,3512.0,2066.0,1440.0,6.0,37,8,0.5882687927107062,0.41002277904328016,0.0017084282460136675,615017,Sct Ibs Skole,Grundskoler,Friskoler og private grundskoler,7.6,7.3,12194.75,230081,6.4,18.9,14.1,7.9969719909159735
77,1461989,Rådhuset (Foredragssalen),Midtbyen,615,Horsens Kommune,Horsenskredsen,8700,12:11 06-06-2019,5485.0,2797.0,2674.0,14.0,56,25,0.5099361896080219,0.48751139471285326,0.0025524156791248863,615017,Sct Ibs Skole,Grundskoler,Friskoler og private grundskoler,7.6,7.3,12194.75,230081,6.4,18.9,14.1,7.9969719909159735
78,1304301,Vesthallen,Vestbyen,615,Horsens Kommune,Horsenskredsen,8700,13:46 06-06-2019,3449.0,2013.0,1433.0,3.0,51,21,0.5836474340388519,0.4154827486227892,0.0008698173383589446,615017,Sct Ibs Skole,Grundskoler,Friskoler og private grundskoler,7.6,7.3,12194.75,230081,6.4,18.9,14.1,7.9969719909159735
79,1461990,Stensballehallen,Stensballe,615,Horsens Kommune,Horsenskredsen,8700,12:07 06-06-2019,4400.0,1575.0,2822.0,3.0,19,7,0.35795454545454547,0.6413636363636364,0.0006818181818181819,615011,Stensballeskolen,Grundskoler,Folkeskoler,8.2,7.6,12194.75,230081,6.4,18.9,14.1,7.9969719909159735
