,institutionsnummer,karakter,soc_ref,beliggenhedskommunenr,lat,lon,postnr,student_count,navn,institutionstype2,institutionstype3,coordinates,postnavn,komnavn,year,salgspris,disindk,langledig,kriminelitet,lavindk,skilsmisser
103,151024,3.9,3.7,151,55.725501341729405,12.385201363799,2750,37.0,Unge2-projektet,Grundskoler,Folkeskoler,"(55.725501341729405, 12.385201363799)",Ballerup,Ballerup Kommune,2015,20076.0,223323.0,0.9,3.6,17.3,13.3
104,151021,8.0,8.0,151,55.7290135950334,12.3996855613566,2740,282.0,Thomasskolen,Grundskoler,Friskoler og private grundskoler,"(55.7290135950334, 12.3996855613566)",Skovlunde,Ballerup Kommune,2015,20302.0,223323.0,0.9,3.6,17.3,13.3
105,153018,6.9,6.5,153,55.6611531699036,12.4458384331742,2605,828.0,Brøndbyøster Skole,Grundskoler,Folkeskoler,"(55.6611531699036, 12.4458384331742)",Brøndby,Brøndby Kommune,2015,18861.0,197052.0,1.1583333333333334,7.0,31.0,14.3
106,153019,6.3,6.5,153,55.6454844020148,12.412521578141199,2605,1026.0,Brøndbyvester Skole,Grundskoler,Folkeskoler,"(55.6454844020148, 12.412521578141199)",Brøndby,Brøndby Kommune,2015,18861.0,197052.0,1.1583333333333334,7.0,31.0,14.3
107,153300,6.2,6.5,153,55.651100787155,12.416114664517698,2605,124.0,Brøndby Idrætsefterskole,Efterskoler,Efterskoler,"(55.651100787155, 12.416114664517698)",Brøndby,Brøndby Kommune,2015,18861.0,197052.0,1.1583333333333334,7.0,31.0,14.3
108,153020,5.8,5.8,153,55.62671577165,12.399406281910998,2660,1183.0,Brøndby Strand Skole,Grundskoler,Folkeskoler,"(55.62671577165, 12.399406281910998)",Brøndby Strand,Brøndby Kommune,2015,18996.0,197052.0,1.1583333333333334,7.0,31.0,14.3
109,157001,7.9,7.9,157,55.746338784715604,12.5254548613061,2820,716.0,Bakkegårdsskolen,Grundskoler,Folkeskoler,"(55.746338784715604, 12.5254548613061)",Gentofte,Gentofte Kommune,2015,33517.0,425302.0,0.7833333333333332,1.7,20.5,15.7
110,157003,8.5,8.4,157,55.742920911394386,12.5472343852408,2820,764.0,Gentofte Skole,Grundskoler,Folkeskoler,"(55.74292091139439, 12.5472343852408)",Gentofte,Gentofte Kommune,2015,33517.0,425302.0,0.7833333333333332,1.7,20.5,15.7
111,157011,7.8,8.1,157,55.7550860005017,12.5304733848264,2820,668.0,Tjørnegårdsskolen,Grundskoler,Folkeskoler,"(55.7550860005017, 12.5304733848264)",Gentofte,Gentofte Kommune,2015,33517.0,425302.0,0.7833333333333332,1.7,20.5,15.7
112,157015,8.0,8.4,157,55.7453905190408,12.5222293790523,2820,310.0,Busses Skole,Grundskoler,Friskoler og private grundskoler,"(55.7453905190408, 12.5222293790523)",Gentofte,Gentofte Kommune,2015,33517.0,425302.0,0.7833333333333332,1.7,20.5,15.7
113,157002,8.7,8.5,157,55.732721547659395,12.538941861696,2900,724.0,Dyssegårdsskolen,Grundskoler,Folkeskoler,"(55.732721547659395, 12.538941861696)",Hellerup,Gentofte Kommune,2015,36120.0,425302.0,0.7833333333333332,1.7,20.5,15.7
114,157005,8.0,8.3,157,55.743843398737106,12.5695996286044,2900,726.0,Maglegårdsskolen,Grundskoler,Folkeskoler,"(55.743843398737106, 12.5695996286044)",Hellerup,Gentofte Kommune,2015,36120.0,425302.0,0.7833333333333332,1.7,20.5,15.7
115,157012,8.8,8.2,157,55.739107696299286,12.5669140263643,2900,489.0,Tranegårdskolen,Grundskoler,Folkeskoler,"(55.73910769629929, 12.5669140263643)",Hellerup,Gentofte Kommune,2015,36120.0,425302.0,0.7833333333333332,1.7,20.5,15.7
116,157013,8.5,8.3,157,55.73159559143461,12.572899003906699,2900,591.0,Bernadotteskolen,Grundskoler,Friskoler og private grundskoler,"(55.731595591434605, 12.572899003906699)",Hellerup,Gentofte Kommune,2015,36120.0,425302.0,0.7833333333333332,1.7,20.5,15.7
117,157018,8.3,8.2,157,55.7306171223294,12.556169768246699,2900,964.0,Rygaards Skole,Grundskoler,Friskoler og private grundskoler,"(55.7306171223294, 12.556169768246699)",Hellerup,Gentofte Kommune,2015,36120.0,425302.0,0.7833333333333332,1.7,20.5,15.7
118,157040,8.2,8.4,157,55.7372635227296,12.543253844680299,2900,782.0,Kildegård Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7372635227296, 12.543253844680299)",Hellerup,Gentofte Kommune,2015,36120.0,425302.0,0.7833333333333332,1.7,20.5,15.7
119,157047,8.1,8.1,157,55.7236650042573,12.581017592425196,2900,666.0,Hellerup Skole,Grundskoler,Folkeskoler,"(55.7236650042573, 12.581017592425198)",Hellerup,Gentofte Kommune,2015,36120.0,425302.0,0.7833333333333332,1.7,20.5,15.7
120,157007,8.3,8.2,157,55.735239486886606,12.5221092224845,2870,514.0,Munkegårdsskolen,Grundskoler,Folkeskoler,"(55.735239486886606, 12.5221092224845)",Dyssegård,Gentofte Kommune,2015,33779.0,425302.0,0.7833333333333332,1.7,20.5,15.7
121,157008,8.4,8.3,157,55.757168454704285,12.5730596968714,2920,749.0,Ordrup Skole,Grundskoler,Folkeskoler,"(55.75716845470429, 12.5730596968714)",Charlottenlund,Gentofte Kommune,2015,38720.0,425302.0,0.7833333333333332,1.7,20.5,15.7
122,157009,8.7,8.6,157,55.7663991369269,12.568533380073301,2920,759.0,Skovgårdsskolen,Grundskoler,Folkeskoler,"(55.7663991369269, 12.568533380073301)",Charlottenlund,Gentofte Kommune,2015,38720.0,425302.0,0.7833333333333332,1.7,20.5,15.7
123,157010,7.5,8.1,157,55.762157472933204,12.5936915236921,2920,691.0,Skovshoved Skole,Grundskoler,Folkeskoler,"(55.762157472933204, 12.5936915236921)",Charlottenlund,Gentofte Kommune,2015,38720.0,425302.0,0.7833333333333332,1.7,20.5,15.7
124,157019,8.2,8.3,157,55.7619851557617,12.572465029091498,2920,451.0,Sct. Joseph Søstrenes Skole S/I,Grundskoler,Friskoler og private grundskoler,"(55.7619851557617, 12.572465029091498)",Charlottenlund,Gentofte Kommune,2015,38720.0,425302.0,0.7833333333333332,1.7,20.5,15.7
125,159001,8.0,7.7,159,55.758827208452395,12.4607614067399,2880,820.0,Bagsværd Skole,Grundskoler,Folkeskoler,"(55.758827208452395, 12.4607614067399)",Bagsværd,Gladsaxe Kommune,2015,25947.0,235249.0,1.1916666666666664,2.8,21.8,14.9
126,159013,6.0,6.0,159,55.75815690894879,12.4320118999691,2880,354.0,Skovbrynet skole,Grundskoler,Folkeskoler,"(55.75815690894879, 12.4320118999691)",Bagsværd,Gladsaxe Kommune,2015,25947.0,235249.0,1.1916666666666664,2.8,21.8,14.9
127,159018,8.3,8.2,159,55.76653145632171,12.4458813493211,2880,204.0,Bagsværd Friskole (Hanna-Skolen),Grundskoler,Friskoler og private grundskoler,"(55.76653145632171, 12.4458813493211)",Bagsværd,Gladsaxe Kommune,2015,25947.0,235249.0,1.1916666666666664,2.8,21.8,14.9
128,159034,8.5,8.4,159,55.7645171589758,12.4513673341681,2880,760.0,Bagsværd Gymnasiums Grundskole,Grundskoler,Friskoler og private grundskoler,"(55.7645171589758, 12.4513673341681)",Bagsværd,Gladsaxe Kommune,2015,25947.0,235249.0,1.1916666666666664,2.8,21.8,14.9
129,159002,7.2,7.6,159,55.741713479950896,12.503414678307399,2860,659.0,Buddinge Skole,Grundskoler,Folkeskoler,"(55.741713479950896, 12.503414678307399)",Søborg,Gladsaxe Kommune,2015,24443.0,235249.0,1.1916666666666664,2.8,21.8,14.9
130,159004,6.6,7.0,159,55.7240986944238,12.478079623503401,2860,754.0,Enghavegård Skole,Grundskoler,Folkeskoler,"(55.7240986944238, 12.478079623503401)",Søborg,Gladsaxe Kommune,2015,24443.0,235249.0,1.1916666666666664,2.8,21.8,14.9
131,159005,7.6,7.2,159,55.745215976875,12.4718871081832,2860,723.0,Gladsaxe Skole,Grundskoler,Folkeskoler,"(55.745215976875, 12.4718871081832)",Søborg,Gladsaxe Kommune,2015,24443.0,235249.0,1.1916666666666664,2.8,21.8,14.9
132,159006,6.9,7.2,159,55.7278027304859,12.496681725799,2860,981.0,Grønnemose Skole,Grundskoler,Folkeskoler,"(55.7278027304859, 12.496681725799)",Søborg,Gladsaxe Kommune,2015,24443.0,235249.0,1.1916666666666664,2.8,21.8,14.9
133,159008,5.4,6.0,159,55.7238337894305,12.4692452675245,2860,445.0,Mørkhøj Skole,Grundskoler,Folkeskoler,"(55.7238337894305, 12.4692452675245)",Søborg,Gladsaxe Kommune,2015,24443.0,235249.0,1.1916666666666664,2.8,21.8,14.9
134,159010,7.9,8.1,159,55.734704956102895,12.512006236565199,2860,582.0,Søborg Skole,Grundskoler,Folkeskoler,"(55.734704956102895, 12.512006236565199)",Søborg,Gladsaxe Kommune,2015,24443.0,235249.0,1.1916666666666664,2.8,21.8,14.9
135,159012,6.2,7.1,159,55.750637447633295,12.488731354247902,2860,627.0,Vadgård Skole,Grundskoler,Folkeskoler,"(55.750637447633295, 12.488731354247902)",Søborg,Gladsaxe Kommune,2015,24443.0,235249.0,1.1916666666666664,2.8,21.8,14.9
136,159016,7.4,7.7,159,55.7472789654757,12.488778974389696,2860,402.0,Kvikmarkens Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7472789654757, 12.488778974389698)",Søborg,Gladsaxe Kommune,2015,24443.0,235249.0,1.1916666666666664,2.8,21.8,14.9
137,159009,8.2,8.1,159,55.7570467409232,12.47499439421,2800,585.0,Stengård Skole,Grundskoler,Folkeskoler,"(55.7570467409232, 12.47499439421)",Kongens Lyngby,Gladsaxe Kommune,2015,32091.0,235249.0,1.1916666666666664,2.8,21.8,14.9
138,159015,7.9,8.1,159,55.7559652866213,12.478923456996801,2800,233.0,Den Lille Skole,Grundskoler,Friskoler og private grundskoler,"(55.7559652866213, 12.478923456996801)",Kongens Lyngby,Gladsaxe Kommune,2015,32091.0,235249.0,1.1916666666666664,2.8,21.8,14.9
139,159017,8.2,8.2,159,55.7550438739549,12.482933711823799,2800,169.0,Gladsaxe Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7550438739549, 12.482933711823799)",Kongens Lyngby,Gladsaxe Kommune,2015,32091.0,235249.0,1.1916666666666664,2.8,21.8,14.9
140,163001,7.3,7.2,163,55.7325453737241,12.4250623069057,2730,884.0,Lindehøjskolen,Grundskoler,Folkeskoler,"(55.7325453737241, 12.4250623069057)",Herlev,Herlev Kommune,2015,21588.0,220790.0,1.0333333333333334,3.8,16.0,14.5
141,163004,6.0,6.3,163,55.7231864029724,12.431585685153301,2730,765.0,Herlev byskole,Grundskoler,Folkeskoler,"(55.7231864029724, 12.431585685153301)",Herlev,Herlev Kommune,2015,21588.0,220790.0,1.0333333333333334,3.8,16.0,14.5
142,163009,8.9,8.2,163,55.7427475227567,12.4124071641936,2730,238.0,Herlev Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7427475227567, 12.4124071641936)",Herlev,Herlev Kommune,2015,21588.0,220790.0,1.0333333333333334,3.8,16.0,14.5
143,165001,6.5,6.4,165,55.66943335244739,12.328888885097802,2620,493.0,Egelundskolen,Grundskoler,Folkeskoler,"(55.66943335244739, 12.328888885097802)",Albertslund,Albertslund Kommune,2015,17066.0,196771.0,1.55,6.1,34.3,15.9
144,165011,8.1,8.0,165,55.6881228188889,12.371353008461499,2620,215.0,Albertslund Lille Skole,Grundskoler,Friskoler og private grundskoler,"(55.6881228188889, 12.371353008461499)",Albertslund,Albertslund Kommune,2015,17066.0,196771.0,1.55,6.1,34.3,15.9
145,165019,6.8,6.8,165,55.675417655404,12.364225031528498,2620,947.0,Herstedøster Skole,Grundskoler,Folkeskoler,"(55.675417655404, 12.364225031528498)",Albertslund,Albertslund Kommune,2015,17066.0,196771.0,1.55,6.1,34.3,15.9
146,165020,5.8,6.5,165,55.669517969190906,12.340694335379801,2620,971.0,Herstedvester Skole,Grundskoler,Folkeskoler,"(55.669517969190906, 12.340694335379801)",Albertslund,Albertslund Kommune,2015,17066.0,196771.0,1.55,6.1,34.3,15.9
147,280106,5.2,5.6,165,55.659586672471,12.341494606912901,2620,625.0,Herstedlund Skole,Grundskoler,Folkeskoler,"(55.659586672471, 12.341494606912901)",Albertslund,Albertslund Kommune,2015,17066.0,196771.0,1.55,6.1,34.3,15.9
148,167001,6.9,7.0,167,55.6311810602445,12.4841329252436,2650,766.0,Dansborgskolen,Grundskoler,Folkeskoler,"(55.6311810602445, 12.4841329252436)",Hvidovre,Hvidovre Kommune,2015,22728.0,213854.0,1.0,4.7,20.9,17.2
149,167002,7.0,6.8,167,55.6433114177557,12.468120746085999,2650,717.0,Gungehusskolen,Grundskoler,Folkeskoler,"(55.6433114177557, 12.468120746085999)",Hvidovre,Hvidovre Kommune,2015,22728.0,213854.0,1.0,4.7,20.9,17.2
150,167003,6.3,7.2,167,55.66195314,12.47052361,2650,563.0,Holmegårdsskolen,Grundskoler,Folkeskoler,"(55.66195314, 12.47052361)",Hvidovre,Hvidovre Kommune,2015,22728.0,213854.0,1.0,4.7,20.9,17.2
151,167004,6.3,7.0,167,55.6204569356775,12.490627071194801,2650,741.0,Langhøjskolen,Grundskoler,Folkeskoler,"(55.6204569356775, 12.490627071194801)",Hvidovre,Hvidovre Kommune,2015,22728.0,213854.0,1.0,4.7,20.9,17.2
152,167005,7.0,7.2,167,55.654091625855706,12.4664491882175,2650,527.0,Præstemoseskolen,Grundskoler,Folkeskoler,"(55.654091625855706, 12.4664491882175)",Hvidovre,Hvidovre Kommune,2015,22728.0,213854.0,1.0,4.7,20.9,17.2
153,167006,7.3,7.4,167,55.6407471246687,12.4873004457131,2650,711.0,Risbjergskolen,Grundskoler,Folkeskoler,"(55.6407471246687, 12.4873004457131)",Hvidovre,Hvidovre Kommune,2015,22728.0,213854.0,1.0,4.7,20.9,17.2
154,167008,6.4,6.1,167,55.6264179955171,12.479995820792,2650,463.0,Engstrandskolen,Grundskoler,Folkeskoler,"(55.6264179955171, 12.479995820792)",Hvidovre,Hvidovre Kommune,2015,22728.0,213854.0,1.0,4.7,20.9,17.2
155,167009,5.7,6.0,167,55.632409620407,12.4555847241502,2650,687.0,Avedøre Skole,Grundskoler,Folkeskoler,"(55.632409620407, 12.4555847241502)",Hvidovre,Hvidovre Kommune,2015,22728.0,213854.0,1.0,4.7,20.9,17.2
156,167011,6.3,6.2,167,55.6261883451147,12.4640415150324,2650,712.0,Frydenhøjskolen,Grundskoler,Folkeskoler,"(55.6261883451147, 12.4640415150324)",Hvidovre,Hvidovre Kommune,2015,22728.0,213854.0,1.0,4.7,20.9,17.2
157,167013,7.5,7.4,167,55.650403946326506,12.4800361797688,2650,239.0,Esajasskolen,Grundskoler,Friskoler og private grundskoler,"(55.650403946326506, 12.4800361797688)",Hvidovre,Hvidovre Kommune,2015,22728.0,213854.0,1.0,4.7,20.9,17.2
158,169001,6.7,6.7,169,55.6613364111666,12.179226813380101,2640,480.0,Fløng Skole,Grundskoler,Folkeskoler,"(55.6613364111666, 12.179226813380101)",Hedehusene,Høje-Taastrup Kommune,2015,15471.0,212484.0,1.6583333333333332,3.8,27.0,15.2
159,169013,6.7,6.5,169,55.6471676528524,12.2163283553483,2640,537.0,Charlotteskolen,Grundskoler,Folkeskoler,"(55.6471676528524, 12.2163283553483)",Hedehusene,Høje-Taastrup Kommune,2015,15471.0,212484.0,1.6583333333333332,3.8,27.0,15.2
160,169007,5.7,6.2,169,55.644704412100104,12.2983253792481,2630,785.0,Borgerskolen,Grundskoler,Folkeskoler,"(55.644704412100104, 12.2983253792481)",Taastrup,Høje-Taastrup Kommune,2015,17921.0,212484.0,1.6583333333333332,3.8,27.0,15.2
161,169008,7.1,6.9,169,55.642800276464605,12.322269148882699,2630,811.0,Mølleholmskolen,Grundskoler,Folkeskoler,"(55.642800276464605, 12.322269148882699)",Taastrup,Høje-Taastrup Kommune,2015,17921.0,212484.0,1.6583333333333332,3.8,27.0,15.2
162,169010,7.1,6.9,169,55.681333640808894,12.2471505171396,2630,452.0,Sengeløse Skole,Grundskoler,Folkeskoler,"(55.681333640808894, 12.2471505171396)",Taastrup,Høje-Taastrup Kommune,2015,17921.0,212484.0,1.6583333333333332,3.8,27.0,15.2
163,169018,7.0,7.5,169,55.6534894010083,12.302798962300198,2630,324.0,Vestegnens Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.6534894010083, 12.302798962300198)",Taastrup,Høje-Taastrup Kommune,2015,17921.0,212484.0,1.6583333333333332,3.8,27.0,15.2
164,169019,6.5,6.4,169,55.6385292634771,12.2740376906145,2630,692.0,Torstorp Skole,Grundskoler,Folkeskoler,"(55.6385292634771, 12.2740376906145)",Taastrup,Høje-Taastrup Kommune,2015,17921.0,212484.0,1.6583333333333332,3.8,27.0,15.2
165,173002,8.8,8.2,173,55.765885909970294,12.4915195308937,2800,955.0,Engelsborgskolen,Grundskoler,Folkeskoler,"(55.765885909970294, 12.4915195308937)",Kongens Lyngby,Lyngby-Taarbæk Kommune,2015,32091.0,321890.0,0.6166666666666666,2.7,17.4,13.4
166,173006,7.3,7.1,173,55.77492469285379,12.5094298143762,2800,480.0,Lindegårdsskolen,Grundskoler,Folkeskoler,"(55.774924692853794, 12.5094298143762)",Kongens Lyngby,Lyngby-Taarbæk Kommune,2015,32091.0,321890.0,0.6166666666666666,2.7,17.4,13.4
167,173007,7.8,7.8,173,55.7967505319019,12.522272726338198,2800,523.0,Lundtofte Skole,Grundskoler,Folkeskoler,"(55.7967505319019, 12.522272726338198)",Kongens Lyngby,Lyngby-Taarbæk Kommune,2015,32091.0,321890.0,0.6166666666666666,2.7,17.4,13.4
168,173009,7.2,7.4,173,55.7782554767494,12.5308603523883,2800,641.0,Trongårdsskolen,Grundskoler,Folkeskoler,"(55.7782554767494, 12.5308603523883)",Kongens Lyngby,Lyngby-Taarbæk Kommune,2015,32091.0,321890.0,0.6166666666666666,2.7,17.4,13.4
169,173012,8.1,8.1,173,55.768956403705,12.4990849669254,2800,166.0,Billums Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.768956403705, 12.4990849669254)",Kongens Lyngby,Lyngby-Taarbæk Kommune,2015,32091.0,321890.0,0.6166666666666666,2.7,17.4,13.4
170,173014,9.0,8.6,173,55.7756237091277,12.506750823609,2800,179.0,Skt. Knud Lavard Skole,Grundskoler,Friskoler og private grundskoler,"(55.7756237091277, 12.506750823609)",Kongens Lyngby,Lyngby-Taarbæk Kommune,2015,32091.0,321890.0,0.6166666666666666,2.7,17.4,13.4
171,173020,6.1,6.4,173,55.7678241333179,12.4930812903411,2800,122.0,Lyngby Friskole,Grundskoler,Friskoler og private grundskoler,"(55.7678241333179, 12.4930812903411)",Kongens Lyngby,Lyngby-Taarbæk Kommune,2015,32091.0,321890.0,0.6166666666666666,2.7,17.4,13.4
172,173003,8.7,8.5,173,55.793091669483786,12.479065064925498,2830,692.0,Fuglsanggårdsskolen,Grundskoler,Folkeskoler,"(55.79309166948379, 12.479065064925498)",Virum,Lyngby-Taarbæk Kommune,2015,32014.0,321890.0,0.6166666666666666,2.7,17.4,13.4
173,173004,8.2,8.1,173,55.7858079943163,12.474427505523698,2830,803.0,Hummeltofteskolen,Grundskoler,Folkeskoler,"(55.7858079943163, 12.474427505523698)",Virum,Lyngby-Taarbæk Kommune,2015,32014.0,321890.0,0.6166666666666666,2.7,17.4,13.4
174,173005,8.4,8.4,173,55.79053633570889,12.4930169823819,2830,716.0,Kongevejens Skole,Grundskoler,Folkeskoler,"(55.79053633570889, 12.4930169823819)",Virum,Lyngby-Taarbæk Kommune,2015,32014.0,321890.0,0.6166666666666666,2.7,17.4,13.4
175,173011,9.3,8.5,173,55.79038694940621,12.459866618744499,2830,997.0,Virum Skole,Grundskoler,Folkeskoler,"(55.790386949406205, 12.459866618744499)",Virum,Lyngby-Taarbæk Kommune,2015,32014.0,321890.0,0.6166666666666666,2.7,17.4,13.4
176,175001,6.0,6.2,175,55.669363,12.45656,2610,604.0,Hendriksholm Skole,Grundskoler,Folkeskoler,"(55.669363, 12.456560000000001)",Rødovre,Rødovre Kommune,2015,22661.0,216505.0,1.075,3.9,20.7,17.3
177,175002,7.0,7.1,175,55.7051224785332,12.4436648476479,2610,705.0,Islev Skole,Grundskoler,Folkeskoler,"(55.7051224785332, 12.4436648476479)",Rødovre,Rødovre Kommune,2015,22661.0,216505.0,1.075,3.9,20.7,17.3
178,175003,7.0,6.8,175,55.688097224225,12.4476098672796,2610,705.0,Nyager Skole,Grundskoler,Folkeskoler,"(55.688097224225, 12.4476098672796)",Rødovre,Rødovre Kommune,2015,22661.0,216505.0,1.075,3.9,20.7,17.3
179,175004,7.3,7.5,175,55.682372796939,12.4643673649351,2610,655.0,Rødovre Skole,Grundskoler,Folkeskoler,"(55.682372796939, 12.4643673649351)",Rødovre,Rødovre Kommune,2015,22661.0,216505.0,1.075,3.9,20.7,17.3
180,175006,6.8,6.6,175,55.695131860398504,12.449713648529599,2610,467.0,Tinderhøj Skole,Grundskoler,Folkeskoler,"(55.695131860398504, 12.449713648529599)",Rødovre,Rødovre Kommune,2015,22661.0,216505.0,1.075,3.9,20.7,17.3
181,175007,7.1,6.8,175,55.676614142095005,12.4505937282251,2610,596.0,Valhøj Skole,Grundskoler,Folkeskoler,"(55.676614142095005, 12.4505937282251)",Rødovre,Rødovre Kommune,2015,22661.0,216505.0,1.075,3.9,20.7,17.3
182,181002,8.1,8.2,230,55.8160644479777,12.471741824277697,2840,507.0,Ny Holte Skole,Grundskoler,Folkeskoler,"(55.8160644479777, 12.471741824277698)",Holte,Rudersdal Kommune,2015,29148.0,379354.0,0.6333333333333332,1.6,11.7,12.7
183,181006,8.1,8.2,230,55.8083291992272,12.510815126726198,2840,479.0,Vangeboskolen,Grundskoler,Folkeskoler,"(55.8083291992272, 12.510815126726198)",Holte,Rudersdal Kommune,2015,29148.0,379354.0,0.6333333333333332,1.6,11.7,12.7
184,181008,9.2,8.7,230,55.823953578134095,12.4904386600591,2840,444.0,Skovlyskolen,Grundskoler,Folkeskoler,"(55.823953578134095, 12.4904386600591)",Holte,Rudersdal Kommune,2015,29148.0,379354.0,0.6333333333333332,1.6,11.7,12.7
185,181016,9.3,8.9,230,55.814886611766504,12.4657697076585,2840,778.0,Dronninggårdskolen,Grundskoler,Folkeskoler,"(55.814886611766504, 12.4657697076585)",Holte,Rudersdal Kommune,2015,29148.0,379354.0,0.6333333333333332,1.6,11.7,12.7
186,181003,7.0,7.5,230,55.8138622592114,12.534081131219802,2850,442.0,Nærum Skole,Grundskoler,Folkeskoler,"(55.8138622592114, 12.534081131219802)",Nærum,Rudersdal Kommune,2015,26123.0,379354.0,0.6333333333333332,1.6,11.7,12.7
