,institutionsnummer,karakter,soc_ref,beliggenhedskommunenr,lat,lon,postnr,navn,institutionstype2,institutionstype3,coordinates,postnavn,komnavn,year,salgspris,disindk,langledig,kriminelitet,lavindk,skilsmisser,andel_indv
103,147033,6.9,6.5,147,55.681236833428,12.546755236010098,1961,Jakobskolen,Grundskoler,Friskoler og private grundskoler,"(55.681236833428, 12.546755236010098)",Frederiksberg C,Frederiksberg Kommune,2011,,224754,1.625,1.6,24.5,15.6,9.12606653196891
104,147044,7.1,7.1,147,55.6758807591376,12.5375665568862,1855,Ny Hollænderskolen,Grundskoler,Folkeskoler,"(55.6758807591376, 12.5375665568862)",Frederiksberg C,Frederiksberg Kommune,2011,,224754,1.625,1.6,24.5,15.6,9.12606653196891
105,147052,6.7,6.5,147,55.677842916841094,12.552764377293,1911,Skolen ved Søerne,Grundskoler,Folkeskoler,"(55.677842916841094, 12.552764377293)",Frederiksberg C,Frederiksberg Kommune,2011,,224754,1.625,1.6,24.5,15.6,9.12606653196891
106,151003,6.0,5.9,151,55.7203335714025,12.357771179391198,2750,Hedegårdsskolen,Grundskoler,Folkeskoler,"(55.7203335714025, 12.357771179391198)",Ballerup,Ballerup Kommune,2011,18329.0,202452,1.1166666666666665,3.5,14.5,10.8,10.346911451359983
107,151021,7.5,7.2,151,55.7290135950334,12.3996855613566,2740,Thomasskolen,Grundskoler,Friskoler og private grundskoler,"(55.7290135950334, 12.3996855613566)",Skovlunde,Ballerup Kommune,2011,18806.0,202452,1.1166666666666665,3.5,14.5,10.8,10.346911451359983
108,153013,2.4,3.2,153,55.6691095883323,12.443215051444499,2605,Uddannelsescenter Nygård - 10.Klasseskolen,Grundskoler,Folkeskoler,"(55.6691095883323, 12.443215051444499)",Brøndby,Brøndby Kommune,2011,18055.0,185604,1.55,7.9,23.4,12.4,22.892584454618273
109,153018,5.7,5.8,153,55.6611531699036,12.4458384331742,2605,Brøndbyøster Skole,Grundskoler,Folkeskoler,"(55.6611531699036, 12.4458384331742)",Brøndby,Brøndby Kommune,2011,18055.0,185604,1.55,7.9,23.4,12.4,22.892584454618273
110,153019,5.7,6.1,153,55.6454844020148,12.412521578141199,2605,Brøndbyvester Skole,Grundskoler,Folkeskoler,"(55.6454844020148, 12.412521578141199)",Brøndby,Brøndby Kommune,2011,18055.0,185604,1.55,7.9,23.4,12.4,22.892584454618273
111,153300,5.1,5.8,153,55.651100787155,12.416114664517698,2605,Brøndby Idrætsefterskole,Efterskoler,Efterskoler,"(55.651100787155, 12.416114664517698)",Brøndby,Brøndby Kommune,2011,18055.0,185604,1.55,7.9,23.4,12.4,22.892584454618273
112,153020,5.5,5.5,153,55.62671577165,12.399406281910998,2660,Brøndby Strand Skole,Grundskoler,Folkeskoler,"(55.62671577165, 12.399406281910998)",Brøndby Strand,Brøndby Kommune,2011,16274.0,185604,1.55,7.9,23.4,12.4,22.892584454618273
113,157001,7.1,7.0,157,55.746338784715604,12.5254548613061,2820,Bakkegårdsskolen,Grundskoler,Folkeskoler,"(55.746338784715604, 12.5254548613061)",Gentofte,Gentofte Kommune,2011,27446.0,339165,0.9333333333333335,2.2,19.0,13.2,6.4077029840388615
114,157003,7.7,7.6,157,55.742920911394386,12.5472343852408,2820,Gentofte Skole,Grundskoler,Folkeskoler,"(55.74292091139439, 12.5472343852408)",Gentofte,Gentofte Kommune,2011,27446.0,339165,0.9333333333333335,2.2,19.0,13.2,6.4077029840388615
115,157011,7.8,7.4,157,55.7550860005017,12.5304733848264,2820,Tjørnegårdsskolen,Grundskoler,Folkeskoler,"(55.7550860005017, 12.5304733848264)",Gentofte,Gentofte Kommune,2011,27446.0,339165,0.9333333333333335,2.2,19.0,13.2,6.4077029840388615
116,157015,7.8,7.7,157,55.7453905190408,12.5222293790523,2820,Busses Skole,Grundskoler,Friskoler og private grundskoler,"(55.7453905190408, 12.5222293790523)",Gentofte,Gentofte Kommune,2011,27446.0,339165,0.9333333333333335,2.2,19.0,13.2,6.4077029840388615
117,157002,7.6,7.5,157,55.732721547659395,12.538941861696,2900,Dyssegårdsskolen,Grundskoler,Folkeskoler,"(55.732721547659395, 12.538941861696)",Hellerup,Gentofte Kommune,2011,27512.0,339165,0.9333333333333335,2.2,19.0,13.2,6.4077029840388615
118,157005,8.0,7.9,157,55.743843398737106,12.5695996286044,2900,Maglegårdsskolen,Grundskoler,Folkeskoler,"(55.743843398737106, 12.5695996286044)",Hellerup,Gentofte Kommune,2011,27512.0,339165,0.9333333333333335,2.2,19.0,13.2,6.4077029840388615
119,157012,7.7,7.4,157,55.739107696299286,12.5669140263643,2900,Tranegårdskolen,Grundskoler,Folkeskoler,"(55.73910769629929, 12.5669140263643)",Hellerup,Gentofte Kommune,2011,27512.0,339165,0.9333333333333335,2.2,19.0,13.2,6.4077029840388615
120,157013,8.1,7.7,157,55.73159559143461,12.572899003906699,2900,Bernadotteskolen,Grundskoler,Friskoler og private grundskoler,"(55.731595591434605, 12.572899003906699)",Hellerup,Gentofte Kommune,2011,27512.0,339165,0.9333333333333335,2.2,19.0,13.2,6.4077029840388615
121,157018,8.5,8.0,157,55.7306171223294,12.556169768246699,2900,Rygaards Skole,Grundskoler,Friskoler og private grundskoler,"(55.7306171223294, 12.556169768246699)",Hellerup,Gentofte Kommune,2011,27512.0,339165,0.9333333333333335,2.2,19.0,13.2,6.4077029840388615
122,157040,8.1,7.6,157,55.7372635227296,12.543253844680299,2900,Kildegård Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7372635227296, 12.543253844680299)",Hellerup,Gentofte Kommune,2011,27512.0,339165,0.9333333333333335,2.2,19.0,13.2,6.4077029840388615
123,157047,7.0,7.2,157,55.7236650042573,12.581017592425196,2900,Hellerup Skole,Grundskoler,Folkeskoler,"(55.7236650042573, 12.581017592425198)",Hellerup,Gentofte Kommune,2011,27512.0,339165,0.9333333333333335,2.2,19.0,13.2,6.4077029840388615
124,157007,7.2,7.1,157,55.735239486886606,12.5221092224845,2870,Munkegårdsskolen,Grundskoler,Folkeskoler,"(55.735239486886606, 12.5221092224845)",Dyssegård,Gentofte Kommune,2011,27903.0,339165,0.9333333333333335,2.2,19.0,13.2,6.4077029840388615
125,157008,7.6,7.3,157,55.757168454704285,12.5730596968714,2920,Ordrup Skole,Grundskoler,Folkeskoler,"(55.75716845470429, 12.5730596968714)",Charlottenlund,Gentofte Kommune,2011,31895.0,339165,0.9333333333333335,2.2,19.0,13.2,6.4077029840388615
126,157009,7.9,7.7,157,55.7663991369269,12.568533380073301,2920,Skovgårdsskolen,Grundskoler,Folkeskoler,"(55.7663991369269, 12.568533380073301)",Charlottenlund,Gentofte Kommune,2011,31895.0,339165,0.9333333333333335,2.2,19.0,13.2,6.4077029840388615
127,157010,7.8,7.6,157,55.762157472933204,12.5936915236921,2920,Skovshoved Skole,Grundskoler,Folkeskoler,"(55.762157472933204, 12.5936915236921)",Charlottenlund,Gentofte Kommune,2011,31895.0,339165,0.9333333333333335,2.2,19.0,13.2,6.4077029840388615
128,157019,7.5,7.6,157,55.7619851557617,12.572465029091498,2920,Sct. Joseph Søstrenes Skole S/I,Grundskoler,Friskoler og private grundskoler,"(55.7619851557617, 12.572465029091498)",Charlottenlund,Gentofte Kommune,2011,31895.0,339165,0.9333333333333335,2.2,19.0,13.2,6.4077029840388615
129,159001,7.4,7.0,159,55.758827208452395,12.4607614067399,2880,Bagsværd Skole,Grundskoler,Folkeskoler,"(55.758827208452395, 12.4607614067399)",Bagsværd,Gladsaxe Kommune,2011,22818.0,213516,1.3583333333333336,2.5,17.7,12.2,10.833144450889924
130,159013,7.5,6.7,159,55.75815690894879,12.4320118999691,2880,Skovbrynet skole,Grundskoler,Folkeskoler,"(55.75815690894879, 12.4320118999691)",Bagsværd,Gladsaxe Kommune,2011,22818.0,213516,1.3583333333333336,2.5,17.7,12.2,10.833144450889924
131,159018,7.1,7.4,159,55.76653145632171,12.4458813493211,2880,Bagsværd Friskole (Hanna-Skolen),Grundskoler,Friskoler og private grundskoler,"(55.76653145632171, 12.4458813493211)",Bagsværd,Gladsaxe Kommune,2011,22818.0,213516,1.3583333333333336,2.5,17.7,12.2,10.833144450889924
132,159034,7.6,7.4,159,55.7645171589758,12.4513673341681,2880,Bagsværd Gymnasiums Grundskole,Grundskoler,Friskoler og private grundskoler,"(55.7645171589758, 12.4513673341681)",Bagsværd,Gladsaxe Kommune,2011,22818.0,213516,1.3583333333333336,2.5,17.7,12.2,10.833144450889924
133,159002,6.6,6.6,159,55.741713479950896,12.503414678307399,2860,Buddinge Skole,Grundskoler,Folkeskoler,"(55.741713479950896, 12.503414678307399)",Søborg,Gladsaxe Kommune,2011,22679.0,213516,1.3583333333333336,2.5,17.7,12.2,10.833144450889924
134,159004,6.9,6.6,159,55.7240986944238,12.478079623503401,2860,Enghavegård Skole,Grundskoler,Folkeskoler,"(55.7240986944238, 12.478079623503401)",Søborg,Gladsaxe Kommune,2011,22679.0,213516,1.3583333333333336,2.5,17.7,12.2,10.833144450889924
135,159005,6.7,6.5,159,55.745215976875,12.4718871081832,2860,Gladsaxe Skole,Grundskoler,Folkeskoler,"(55.745215976875, 12.4718871081832)",Søborg,Gladsaxe Kommune,2011,22679.0,213516,1.3583333333333336,2.5,17.7,12.2,10.833144450889924
136,159006,6.0,6.2,159,55.7278027304859,12.496681725799,2860,Grønnemose Skole,Grundskoler,Folkeskoler,"(55.7278027304859, 12.496681725799)",Søborg,Gladsaxe Kommune,2011,22679.0,213516,1.3583333333333336,2.5,17.7,12.2,10.833144450889924
137,159008,5.4,5.8,159,55.7238337894305,12.4692452675245,2860,Mørkhøj Skole,Grundskoler,Folkeskoler,"(55.7238337894305, 12.4692452675245)",Søborg,Gladsaxe Kommune,2011,22679.0,213516,1.3583333333333336,2.5,17.7,12.2,10.833144450889924
138,159010,8.0,7.6,159,55.734704956102895,12.512006236565199,2860,Søborg Skole,Grundskoler,Folkeskoler,"(55.734704956102895, 12.512006236565199)",Søborg,Gladsaxe Kommune,2011,22679.0,213516,1.3583333333333336,2.5,17.7,12.2,10.833144450889924
139,159012,6.2,6.5,159,55.750637447633295,12.488731354247902,2860,Vadgård Skole,Grundskoler,Folkeskoler,"(55.750637447633295, 12.488731354247902)",Søborg,Gladsaxe Kommune,2011,22679.0,213516,1.3583333333333336,2.5,17.7,12.2,10.833144450889924
140,159016,7.8,7.4,159,55.7472789654757,12.488778974389696,2860,Kvikmarkens Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7472789654757, 12.488778974389698)",Søborg,Gladsaxe Kommune,2011,22679.0,213516,1.3583333333333336,2.5,17.7,12.2,10.833144450889924
141,159009,6.8,7.0,159,55.7570467409232,12.47499439421,2800,Stengård Skole,Grundskoler,Folkeskoler,"(55.7570467409232, 12.47499439421)",Kongens Lyngby,Gladsaxe Kommune,2011,23225.0,213516,1.3583333333333336,2.5,17.7,12.2,10.833144450889924
142,159015,7.4,7.5,159,55.7559652866213,12.478923456996801,2800,Den Lille Skole,Grundskoler,Friskoler og private grundskoler,"(55.7559652866213, 12.478923456996801)",Kongens Lyngby,Gladsaxe Kommune,2011,23225.0,213516,1.3583333333333336,2.5,17.7,12.2,10.833144450889924
143,159017,7.1,7.0,159,55.7550438739549,12.482933711823799,2800,Gladsaxe Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7550438739549, 12.482933711823799)",Kongens Lyngby,Gladsaxe Kommune,2011,23225.0,213516,1.3583333333333336,2.5,17.7,12.2,10.833144450889924
144,163001,6.2,6.5,163,55.7325453737241,12.4250623069057,2730,Lindehøjskolen,Grundskoler,Folkeskoler,"(55.7325453737241, 12.4250623069057)",Herlev,Herlev Kommune,2011,19838.0,203029,1.3666666666666665,5.5,13.1,13.5,11.807528075092645
145,163004,6.7,6.3,163,55.7231864029724,12.431585685153301,2730,Herlev byskole,Grundskoler,Folkeskoler,"(55.7231864029724, 12.431585685153301)",Herlev,Herlev Kommune,2011,19838.0,203029,1.3666666666666665,5.5,13.1,13.5,11.807528075092645
146,163006,6.1,6.2,163,55.742352607168506,12.4252745333986,2730,Kildegårdskolen,Grundskoler,Folkeskoler,"(55.742352607168506, 12.4252745333986)",Herlev,Herlev Kommune,2011,19838.0,203029,1.3666666666666665,5.5,13.1,13.5,11.807528075092645
147,163009,8.2,7.4,163,55.7427475227567,12.4124071641936,2730,Herlev Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7427475227567, 12.4124071641936)",Herlev,Herlev Kommune,2011,19838.0,203029,1.3666666666666665,5.5,13.1,13.5,11.807528075092645
148,165001,5.8,6.4,165,55.66943335244739,12.328888885097802,2620,Egelundskolen,Grundskoler,Folkeskoler,"(55.66943335244739, 12.328888885097802)",Albertslund,Albertslund Kommune,2011,15007.0,182828,1.875,6.2,28.7,13.2,23.00221426128283
149,165011,6.7,6.9,165,55.6881228188889,12.371353008461499,2620,Albertslund Lille Skole,Grundskoler,Friskoler og private grundskoler,"(55.6881228188889, 12.371353008461499)",Albertslund,Albertslund Kommune,2011,15007.0,182828,1.875,6.2,28.7,13.2,23.00221426128283
150,165019,6.6,6.4,165,55.675417655404,12.364225031528498,2620,Herstedøster Skole,Grundskoler,Folkeskoler,"(55.675417655404, 12.364225031528498)",Albertslund,Albertslund Kommune,2011,15007.0,182828,1.875,6.2,28.7,13.2,23.00221426128283
151,165020,6.0,6.1,165,55.669517969190906,12.340694335379801,2620,Herstedvester Skole,Grundskoler,Folkeskoler,"(55.669517969190906, 12.340694335379801)",Albertslund,Albertslund Kommune,2011,15007.0,182828,1.875,6.2,28.7,13.2,23.00221426128283
152,280106,5.7,5.6,165,55.659586672471,12.341494606912901,2620,Herstedlund Skole,Grundskoler,Folkeskoler,"(55.659586672471, 12.341494606912901)",Albertslund,Albertslund Kommune,2011,15007.0,182828,1.875,6.2,28.7,13.2,23.00221426128283
153,167001,6.6,6.5,167,55.6311810602445,12.4841329252436,2650,Dansborgskolen,Grundskoler,Folkeskoler,"(55.6311810602445, 12.4841329252436)",Hvidovre,Hvidovre Kommune,2011,17555.0,196751,1.1749999999999996,4.2,17.1,12.4,12.099858268891264
154,167002,5.7,5.8,167,55.6433114177557,12.468120746085999,2650,Gungehusskolen,Grundskoler,Folkeskoler,"(55.6433114177557, 12.468120746085999)",Hvidovre,Hvidovre Kommune,2011,17555.0,196751,1.1749999999999996,4.2,17.1,12.4,12.099858268891264
155,167003,6.9,6.6,167,55.66195314,12.47052361,2650,Holmegårdsskolen,Grundskoler,Folkeskoler,"(55.66195314, 12.47052361)",Hvidovre,Hvidovre Kommune,2011,17555.0,196751,1.1749999999999996,4.2,17.1,12.4,12.099858268891264
156,167004,6.1,6.7,167,55.6204569356775,12.490627071194801,2650,Langhøjskolen,Grundskoler,Folkeskoler,"(55.6204569356775, 12.490627071194801)",Hvidovre,Hvidovre Kommune,2011,17555.0,196751,1.1749999999999996,4.2,17.1,12.4,12.099858268891264
157,167005,6.4,6.4,167,55.654091625855706,12.4664491882175,2650,Præstemoseskolen,Grundskoler,Folkeskoler,"(55.654091625855706, 12.4664491882175)",Hvidovre,Hvidovre Kommune,2011,17555.0,196751,1.1749999999999996,4.2,17.1,12.4,12.099858268891264
158,167006,7.0,6.9,167,55.6407471246687,12.4873004457131,2650,Risbjergskolen,Grundskoler,Folkeskoler,"(55.6407471246687, 12.4873004457131)",Hvidovre,Hvidovre Kommune,2011,17555.0,196751,1.1749999999999996,4.2,17.1,12.4,12.099858268891264
159,167008,5.5,5.7,167,55.6264179955171,12.479995820792,2650,Engstrandskolen,Grundskoler,Folkeskoler,"(55.6264179955171, 12.479995820792)",Hvidovre,Hvidovre Kommune,2011,17555.0,196751,1.1749999999999996,4.2,17.1,12.4,12.099858268891264
160,167009,5.1,5.5,167,55.632409620407,12.4555847241502,2650,Avedøre Skole,Grundskoler,Folkeskoler,"(55.632409620407, 12.4555847241502)",Hvidovre,Hvidovre Kommune,2011,17555.0,196751,1.1749999999999996,4.2,17.1,12.4,12.099858268891264
161,167011,6.9,6.3,167,55.6261883451147,12.4640415150324,2650,Frydenhøjskolen,Grundskoler,Folkeskoler,"(55.6261883451147, 12.4640415150324)",Hvidovre,Hvidovre Kommune,2011,17555.0,196751,1.1749999999999996,4.2,17.1,12.4,12.099858268891264
162,167013,7.6,7.1,167,55.650403946326506,12.4800361797688,2650,Esajasskolen,Grundskoler,Friskoler og private grundskoler,"(55.650403946326506, 12.4800361797688)",Hvidovre,Hvidovre Kommune,2011,17555.0,196751,1.1749999999999996,4.2,17.1,12.4,12.099858268891264
163,169001,6.1,6.4,169,55.6613364111666,12.179226813380101,2640,Fløng Skole,Grundskoler,Folkeskoler,"(55.6613364111666, 12.179226813380101)",Hedehusene,Høje-Taastrup Kommune,2011,14408.0,198826,1.8250000000000002,3.7,20.9,13.1,18.19999164874627
164,169013,4.9,4.9,169,55.6471676528524,12.2163283553483,2640,Charlotteskolen,Grundskoler,Folkeskoler,"(55.6471676528524, 12.2163283553483)",Hedehusene,Høje-Taastrup Kommune,2011,14408.0,198826,1.8250000000000002,3.7,20.9,13.1,18.19999164874627
165,169007,5.4,5.6,169,55.644704412100104,12.2983253792481,2630,Borgerskolen,Grundskoler,Folkeskoler,"(55.644704412100104, 12.2983253792481)",Taastrup,Høje-Taastrup Kommune,2011,17182.0,198826,1.8250000000000002,3.7,20.9,13.1,18.19999164874627
166,169008,5.8,5.8,169,55.642800276464605,12.322269148882699,2630,Mølleholmskolen,Grundskoler,Folkeskoler,"(55.642800276464605, 12.322269148882699)",Taastrup,Høje-Taastrup Kommune,2011,17182.0,198826,1.8250000000000002,3.7,20.9,13.1,18.19999164874627
167,169010,6.0,6.2,169,55.681333640808894,12.2471505171396,2630,Sengeløse Skole,Grundskoler,Folkeskoler,"(55.681333640808894, 12.2471505171396)",Taastrup,Høje-Taastrup Kommune,2011,17182.0,198826,1.8250000000000002,3.7,20.9,13.1,18.19999164874627
168,169016,5.8,6.1,169,55.648130574035214,12.2557299242878,2630,Skt. Pauls Skole,Grundskoler,Friskoler og private grundskoler,"(55.64813057403521, 12.2557299242878)",Taastrup,Høje-Taastrup Kommune,2011,17182.0,198826,1.8250000000000002,3.7,20.9,13.1,18.19999164874627
169,169018,7.8,7.1,169,55.6534894010083,12.302798962300198,2630,Vestegnens Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.6534894010083, 12.302798962300198)",Taastrup,Høje-Taastrup Kommune,2011,17182.0,198826,1.8250000000000002,3.7,20.9,13.1,18.19999164874627
170,169019,6.3,6.2,169,55.6385292634771,12.2740376906145,2630,Torstorp Skole,Grundskoler,Folkeskoler,"(55.6385292634771, 12.2740376906145)",Taastrup,Høje-Taastrup Kommune,2011,17182.0,198826,1.8250000000000002,3.7,20.9,13.1,18.19999164874627
171,173002,7.7,7.4,173,55.765885909970294,12.4915195308937,2800,Engelsborgskolen,Grundskoler,Folkeskoler,"(55.765885909970294, 12.4915195308937)",Kongens Lyngby,Lyngby-Taarbæk Kommune,2011,23225.0,263333,1.0583333333333333,2.6,13.8,11.2,6.467880369026013
172,173006,5.8,5.8,173,55.77492469285379,12.5094298143762,2800,Lindegårdsskolen,Grundskoler,Folkeskoler,"(55.774924692853794, 12.5094298143762)",Kongens Lyngby,Lyngby-Taarbæk Kommune,2011,23225.0,263333,1.0583333333333333,2.6,13.8,11.2,6.467880369026013
173,173007,7.1,7.1,173,55.7967505319019,12.522272726338198,2800,Lundtofte Skole,Grundskoler,Folkeskoler,"(55.7967505319019, 12.522272726338198)",Kongens Lyngby,Lyngby-Taarbæk Kommune,2011,23225.0,263333,1.0583333333333333,2.6,13.8,11.2,6.467880369026013
174,173009,8.3,7.7,173,55.7782554767494,12.5308603523883,2800,Trongårdsskolen,Grundskoler,Folkeskoler,"(55.7782554767494, 12.5308603523883)",Kongens Lyngby,Lyngby-Taarbæk Kommune,2011,23225.0,263333,1.0583333333333333,2.6,13.8,11.2,6.467880369026013
175,173012,6.6,7.0,173,55.768956403705,12.4990849669254,2800,Billums Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.768956403705, 12.4990849669254)",Kongens Lyngby,Lyngby-Taarbæk Kommune,2011,23225.0,263333,1.0583333333333333,2.6,13.8,11.2,6.467880369026013
176,173013,8.2,7.9,173,55.771226492279204,12.502294061565001,2800,Lyngby Private Skole,Grundskoler,Friskoler og private grundskoler,"(55.771226492279204, 12.502294061565001)",Kongens Lyngby,Lyngby-Taarbæk Kommune,2011,23225.0,263333,1.0583333333333333,2.6,13.8,11.2,6.467880369026013
177,173014,8.4,7.8,173,55.7756237091277,12.506750823609,2800,Skt. Knud Lavard Skole,Grundskoler,Friskoler og private grundskoler,"(55.7756237091277, 12.506750823609)",Kongens Lyngby,Lyngby-Taarbæk Kommune,2011,23225.0,263333,1.0583333333333333,2.6,13.8,11.2,6.467880369026013
